Tag,EPIC,MCP,TIDE,XCELL,IntegratedScore
TCGA-24-1558-01,-0.408108599,-0.298989409,-0.228085298,0.121096506,-0.2035217
TCGA-24-1560-01,-0.481525294,-0.489803277,-0.445951413,-0.418420567,-0.458925138
TCGA-24-1562-01,0.273834912,0.04556362,-0.228085298,-0.207010655,-0.028924355
TCGA-24-1563-01,1.868428447,1.327277065,0.643379162,0.112097871,0.987795636
TCGA-24-1567-01,-0.355859205,-0.317571417,-0.010219183,-0.675613521,-0.339815832
TCGA-24-1603-01,-0.465150813,-0.484870628,-0.445951413,-0.675613521,-0.517896594
TCGA-24-1604-01,-0.441677092,-0.298890701,-0.445951413,-0.198103145,-0.346155588
TCGA-24-1616-01,-0.472276043,-0.42702095,-0.663817528,-0.527124291,-0.522559703
TCGA-24-1842-01,0.004676069,-0.154160718,-0.010219183,-0.251990579,-0.102923603
TCGA-24-1843-01,-0.378416988,-0.420362914,-0.881683643,-0.091303294,-0.44294171
TCGA-24-1844-01,-0.375676572,-0.343802242,-0.663817528,-0.349940982,-0.433309331
TCGA-24-1846-01,-0.025472494,-0.184019285,-0.663817528,-0.081208592,-0.238629475
TCGA-24-1847-01,-0.112934546,-0.187146521,-0.445951413,-0.051163109,-0.199298897
TCGA-24-1850-01,0.599803649,0.444860582,-0.010219183,-0.675613521,0.089707882
TCGA-24-1924-01,-0.478851252,-0.431080989,-0.663817528,-0.675613521,-0.562340823
TCGA-24-1928-01,2.098979523,1.344962819,0.425513047,0.282402289,1.037964419
TCGA-24-1930-01,0.515514883,0.186679598,-0.445951413,-0.675613521,-0.104842613
TCGA-24-2020-01,-0.425057288,-0.384769783,-0.445951413,-0.675613521,-0.482848002
TCGA-24-2023-01,-0.460499385,-0.460822505,-0.663817528,-0.013311959,-0.399612844
TCGA-24-2024-01,0.725608031,0.558832876,0.207646932,0.492674143,0.496190495
TCGA-24-2026-01,-0.395574186,-0.450595776,-0.663817528,-0.675613521,-0.546400253
TCGA-24-2027-01,-0.167437147,-0.194633916,-0.663817528,-0.556410208,-0.3955747
TCGA-24-2033-01,0.463943823,0.20695943,-0.228085298,0.942277098,0.346273763
TCGA-24-2035-01,1.586171688,0.988578648,-0.010219183,3.026938792,1.397867486
TCGA-24-2036-01,-0.172819127,-0.208544603,-0.663817528,0.149822699,-0.22383964
TCGA-24-2038-01,-0.507968812,-0.487481106,-0.663817528,-0.545505327,-0.551193193
TCGA-24-2254-01,0.211131739,0.341946122,-0.010219183,0.760573671,0.325858087
TCGA-24-2261-01,0.445374445,0.124379665,-0.445951413,0.689142554,0.203236313
TCGA-24-2262-01,-0.227459751,-0.256802797,-0.228085298,-0.529765409,-0.310528314
TCGA-24-2267-01,-0.345483181,-0.397475772,-0.881683643,-0.446791202,-0.51785845
TCGA-24-2271-01,0.745402276,0.272645839,-0.445951413,1.133358322,0.426363756
TCGA-24-2281-01,-0.370800085,-0.351146468,-0.881683643,-0.675613521,-0.569810929
TCGA-24-2288-01,0.293594211,0.170405865,-0.445951413,-0.000959722,0.004272235
TCGA-24-2289-01,3.349270131,1.950613165,0.643379162,-0.394687429,1.387143757
TCGA-24-2290-01,-0.248456453,-0.354125129,-0.663817528,-0.675613521,-0.485503158
TCGA-24-2293-01,5.979295547,3.3205262,0.425513047,1.732119339,2.864363533
TCGA-24-2297-01,-0.22510785,-0.313851148,-0.663817528,-0.198259293,-0.350258955
TCGA-24-2298-01,0.616608928,0.377587201,-0.010219183,-0.66214446,0.080458122
TCGA-25-1312-01,-0.383119861,-0.391620718,-0.663817528,0.338612016,-0.274986523
TCGA-25-1313-01,-0.141472136,-0.18469445,-0.445951413,0.131347678,-0.16019258
TCGA-25-1315-01,-0.465678296,-0.422875052,-0.445951413,-0.429729706,-0.441058617
TCGA-25-1316-01,-0.454236946,-0.430685831,-0.010219183,-0.459625458,-0.338691854
TCGA-25-1317-01,-0.093220682,-0.089833717,-0.445951413,-0.086563762,-0.178892394
TCGA-25-1318-01,0.305359367,0.150156953,-0.445951413,0.114919537,0.031121111
TCGA-25-1319-01,-0.406123381,-0.449730645,-0.445951413,-0.675613521,-0.49435474
TCGA-25-1320-01,1.625094567,1.131995853,0.425513047,0.419279779,0.900470811
TCGA-25-1321-01,-0.357833837,-0.403554682,-0.663817528,0.043217849,-0.34549705
TCGA-25-1322-01,0.136326091,-0.067403579,-0.445951413,0.474765904,0.024434251
TCGA-25-1323-01,0.205550606,0.097022214,-0.228085298,0.3927483,0.116808955
TCGA-25-1326-01,0.905693677,0.522848774,-0.228085298,0.213760962,0.353554529
TCGA-25-1328-01,1.014217439,0.785682737,0.207646932,0.814474135,0.705505311
TCGA-25-1329-01,0.826284407,0.375457524,-0.228085298,0.59748922,0.392786463
TCGA-25-1623-01,1.485891645,0.811922901,-0.010219183,0.757145909,0.761185318
TCGA-25-1626-01,5.010095929,3.114468617,1.950575852,1.921690291,2.999207672
TCGA-25-1627-01,-0.353487512,-0.36437137,-0.228085298,-0.361851892,-0.326949018
TCGA-25-1628-01,2.441660351,1.521303907,0.861245277,0.217051785,1.26031533
TCGA-25-1630-01,-0.377779279,-0.330655557,-0.445951413,-0.242646612,-0.349258215
TCGA-25-1631-01,-0.417063889,-0.373267386,-0.445951413,-0.675613521,-0.477974052
TCGA-25-1632-01,-0.374696285,-0.369279771,-0.228085298,-0.220658884,-0.29818006
TCGA-25-1633-01,1.639017986,1.258547954,1.514843622,0.11881781,1.132806843
TCGA-25-1634-01,-0.503491839,-0.489509965,-0.881683643,-0.363224068,-0.559477379
TCGA-25-1635-01,1.033439569,0.52711496,0.207646932,-0.267938416,0.375065761
TCGA-25-1870-01,-0.3215069,-0.3844923,-0.663817528,-0.540575663,-0.477598098
TCGA-25-2042-01,6.925828694,5.224277029,1.514843622,3.119262867,4.196053053
TCGA-25-2391-01,-0.495343649,-0.477251092,-0.445951413,-0.596673493,-0.503804912
TCGA-25-2392-01,-0.3572796,-0.428581461,-0.663817528,-0.636892191,-0.521642695
TCGA-25-2393-01,-0.391108638,-0.389613938,-0.881683643,-0.508939664,-0.542836471
TCGA-25-2396-01,-0.271021341,-0.332718146,-0.663817528,-0.492468263,-0.44000632
TCGA-25-2398-01,3.130478667,2.347749962,1.296977507,0.145986423,1.73029814
TCGA-25-2399-01,0.799760612,0.510504235,0.425513047,0.2681899,0.500991949
TCGA-25-2400-01,-0.458880204,-0.481021495,-0.663817528,-0.529531556,-0.533312696
TCGA-25-2401-01,1.774253404,1.084428788,0.425513047,-0.539834387,0.686090213
TCGA-25-2404-01,0.448197126,0.295736097,0.207646932,-0.04465494,0.226731304
TCGA-25-2409-01,0.504902217,0.186801531,-0.445951413,-0.182846223,0.015726528
TCGA-26-1442-01,-0.565936657,-0.54394904,-0.445951413,0.057716629,-0.37453012
TCGA-26-5132-01,-0.507636221,-0.411517294,0.207646932,0.332938397,-0.094642046
TCGA-26-5133-01,-0.528171709,-0.483880251,-0.010219183,0.315032837,-0.176809576
TCGA-26-5134-01,-0.537393396,-0.462441148,-0.445951413,0.074841879,-0.342736019
TCGA-26-5135-01,-0.451789419,-0.204363205,0.207646932,0.632894798,0.046097277
TCGA-26-5136-01,-0.539908543,-0.488303871,-0.445951413,0.641719749,-0.20811102
TCGA-26-5139-01,-0.50597997,-0.254282954,0.643379162,0.449217256,0.083083374
TCGA-27-1830-01,-0.447098603,-0.331592502,-0.010219183,0.072443988,-0.179116575
TCGA-27-1831-01,-0.535608853,-0.408112308,0.207646932,0.622599835,-0.028368598
TCGA-27-1832-01,-0.488486362,-0.409329738,0.425513047,0.725422105,0.063279763
TCGA-27-1834-01,-0.555050392,-0.503031683,-0.228085298,-0.09818259,-0.346087491
TCGA-27-1835-01,-0.543017735,-0.524957386,-0.663817528,-0.307988565,-0.509945304
TCGA-27-1837-01,-0.544675359,-0.42253692,-0.228085298,-0.493940213,-0.422309448
TCGA-27-2519-01,-0.544032016,-0.517759284,-0.228085298,-0.595643886,-0.471380121
TCGA-27-2521-01,-0.550288993,-0.509735196,0.207646932,0.745138223,-0.026809758
TCGA-27-2523-01,-0.544134484,-0.445961495,0.643379162,-0.356266692,-0.175745877
TCGA-27-2524-01,-0.533490916,-0.29189483,0.425513047,0.181349368,-0.054630833
TCGA-27-2526-01,-0.569012599,-0.552784628,0.425513047,-0.538229446,-0.308628406
TCGA-27-2528-01,-0.284183906,-0.012720894,0.425513047,1.078440863,0.301762277
TCGA-28-1747-01,-0.56923771,-0.536560438,-0.010219183,-0.527918077,-0.410983852
TCGA-28-1753-01,0.400008506,0.21180569,0.207646932,0.931615696,0.437769206
TCGA-28-2499-01,-0.549733848,-0.405180905,-0.010219183,-0.442389022,-0.35188074
TCGA-28-2509-01,-0.53167472,-0.461040262,1.079111392,-0.29984606,-0.053362413
TCGA-28-2510-01,-0.407494238,-0.34533853,-0.445951413,-0.318683894,-0.379367019
TCGA-28-2513-01,-0.444504507,0.008015614,0.861245277,0.627556494,0.26307822
TCGA-28-2514-01,-0.545633048,-0.407552258,0.643379162,-0.057137865,-0.091736002
TCGA-28-5204-01,-0.536396701,-0.462894437,1.079111392,-0.027478869,0.013085346
TCGA-28-5207-01,-0.540073597,-0.468136403,0.425513047,-0.384144022,-0.241710244
TCGA-28-5208-01,-0.533410069,-0.343867403,0.861245277,0.005164597,-0.0027169
TCGA-28-5209-01,-0.503586062,-0.275847997,1.079111392,0.606231794,0.226477282
TCGA-28-5213-01,-0.410244235,0.000209703,0.643379162,1.418419288,0.41294098
TCGA-28-5215-01,0.146511042,0.114541178,1.079111392,0.444752159,0.446228943
TCGA-28-5216-01,-0.444656169,-0.239509934,0.861245277,0.952498276,0.282394362
TCGA-28-5218-01,3.314778678,3.345696478,2.822040312,2.958383692,3.11022479
TCGA-28-5220-01,-0.568546493,-0.563257091,0.425513047,0.377953211,-0.082084332
TCGA-29-1688-01,0.056116323,-0.173869738,-0.663817528,0.47055154,-0.077754851
TCGA-29-1690-01,-0.025732717,0.074381031,-0.228085298,0.462596406,0.070789855
TCGA-29-1691-01,-0.393003197,-0.431411911,-0.445951413,-0.675613521,-0.486495011
TCGA-29-1693-01,0.024284696,0.164102067,-0.663817528,-0.074051694,-0.137370615
TCGA-29-1694-01,0.291092628,0.164101884,-0.228085298,0.651132255,0.219560367
TCGA-29-1695-01,0.801665367,0.381346134,0.425513047,-0.297643227,0.32772033
TCGA-29-1696-01,-0.539139091,-0.552494398,-0.881683643,-0.675613521,-0.662232663
TCGA-29-1697-01,-0.540123909,-0.546596382,-0.445951413,-0.675613521,-0.552071306
TCGA-29-1701-01,-0.216742884,-0.181726201,-0.445951413,-0.385930794,-0.307587823
TCGA-29-1703-01,-0.407222244,-0.210832066,-0.010219183,0.040829752,-0.146860935
TCGA-29-1705-01,0.965544963,0.47245823,-0.228085298,-0.601157158,0.152190184
TCGA-29-1710-01,0.660232856,0.252361662,-0.010219183,-0.418442497,0.120983209
TCGA-29-1711-01,-0.101730251,-0.154369826,-0.010219183,-0.675613521,-0.235483195
TCGA-29-1761-01,-0.503989357,-0.506087687,-0.663817528,-0.675613521,-0.587377023
TCGA-29-1762-01,-0.407471423,-0.328164146,-0.663817528,-0.482614459,-0.470516889
TCGA-29-1763-01,-0.149875282,-0.192748128,-0.445951413,-0.148396677,-0.234242875
TCGA-29-1770-01,0.563348562,0.58109754,-0.010219183,-0.208959115,0.231316951
TCGA-29-1776-01,-0.101038719,0.181517802,-0.010219183,0.828307543,0.224641861
TCGA-29-1778-01,-0.363531956,-0.393645817,-0.663817528,0.374870906,-0.261531099
TCGA-29-1781-01,-0.498329651,-0.484667529,-0.445951413,-0.543954947,-0.493225885
TCGA-29-1783-01,-0.077589523,-0.171342429,-0.445951413,0.481816568,-0.053266699
TCGA-29-1784-01,-0.533614159,-0.523707633,-0.881683643,-0.243172771,-0.545544551
TCGA-29-1785-01,-0.356185382,-0.38809634,-0.445951413,-0.634917798,-0.456287733
TCGA-29-2414-01,1.039636369,0.573876283,-0.228085298,0.188319342,0.393436674
TCGA-29-2414-02,-0.442998328,-0.465841059,-0.881683643,-0.008638259,-0.449790322
TCGA-29-2425-01,-0.419009915,-0.404061376,-0.663817528,-0.093791347,-0.395170042
TCGA-29-2427-01,-0.059597294,-3.50E-05,-0.663817528,-0.541027047,-0.316119223
TCGA-29-2428-01,-0.429651863,-0.435098556,-0.445951413,-0.675613521,-0.496578838
TCGA-29-A5NZ-01,2.396748348,1.48302004,1.514843622,-0.182129708,1.303120575
TCGA-2A-A8VL-01,-0.544296042,-0.113818202,-0.881683643,0.314905761,-0.306223032
TCGA-2A-A8VO-01,-0.508525052,-0.083751015,-0.445951413,1.259358721,0.05528281
TCGA-2A-A8VT-01,-0.496311549,-0.375320906,-0.010219183,-0.675613521,-0.38936629
TCGA-2A-A8VV-01,-0.524956086,0.18134544,-0.228085298,0.426437988,-0.036314489
TCGA-2A-A8VX-01,-0.512473582,-0.173486327,-0.445951413,0.457170395,-0.168685232
TCGA-2A-A8W1-01,-0.559547427,-0.543534371,-0.663817528,-0.290542145,-0.514360368
TCGA-2A-A8W3-01,-0.459281571,-0.197247901,-0.228085298,0.222056908,-0.165639466
TCGA-2A-AAYF-01,-0.515318838,-0.226439974,-0.445951413,0.115391526,-0.268079675
TCGA-2A-AAYO-01,-0.490205919,0.197521149,-0.010219183,2.065370348,0.440616599
TCGA-2A-AAYU-01,-0.499617726,0.2098638,-0.010219183,0.556430894,0.064114446
TCGA-2E-A9G8-01,-0.553704623,-0.565449775,-0.663817528,-0.653907134,-0.609219765
TCGA-2F-A9KO-01,-0.159773961,-0.096138367,-0.010219183,-0.344971224,-0.152775684
TCGA-2F-A9KP-01,-0.487372172,-0.516840576,-0.445951413,-0.675613521,-0.53144442
TCGA-2F-A9KQ-01,-0.402264122,-0.455515759,-0.010219183,-0.675613521,-0.385903147
TCGA-2F-A9KR-01,-0.456787805,-0.366739343,-0.445951413,-0.675613521,-0.486273021
TCGA-2F-A9KT-01,-0.134424572,-0.238398309,0.207646932,-0.498814201,-0.165997538
TCGA-2F-A9KW-01,-0.196117366,-0.330515922,0.425513047,-0.356382844,-0.114375771
TCGA-2G-AAEW-01,-0.424268907,-0.448758761,-0.445951413,-0.625902422,-0.486220376
TCGA-2G-AAEX-01,-0.46747416,-0.481710685,-0.881683643,-0.675613521,-0.626620502
TCGA-2G-AAF1-01,-0.438443426,-0.475727574,-0.663817528,-0.675613521,-0.563400513
TCGA-2G-AAF4-01,-0.520362082,-0.533020851,-0.881683643,-0.675613521,-0.652670025
TCGA-2G-AAF6-01,-0.539438424,-0.548462989,-0.881683643,-0.675613521,-0.661299644
TCGA-2G-AAF8-01,-0.439126278,-0.468634128,-0.881683643,-0.252384794,-0.510457211
TCGA-2G-AAFE-01,-0.465144939,-0.471277114,-0.881683643,-0.675613521,-0.623429804
TCGA-2G-AAFG-01,-0.41933216,-0.436560277,-0.881683643,-0.675613521,-0.603297401
TCGA-2G-AAFG-05,-0.266251779,-0.28627224,-0.881683643,-0.260563988,-0.423692913
TCGA-2G-AAFH-01,-0.492507801,-0.482844602,-0.881683643,-0.675613521,-0.633162392
TCGA-2G-AAFI-01,0.227273658,0.121881072,-0.228085298,-0.675613521,-0.138636022
TCGA-2G-AAFJ-01,5.039139853,3.510419909,1.732709737,4.056056374,3.584581468
TCGA-2G-AAFL-01,-0.308959582,-0.179554301,-0.445951413,0.405879954,-0.132146336
TCGA-2G-AAFM-01,-0.399816625,-0.356206201,-0.663817528,0.093800901,-0.331509863
TCGA-2G-AAFN-01,-0.492276065,-0.44042961,-0.881683643,-0.675613521,-0.62250071
TCGA-2G-AAFO-01,-0.375107255,-0.165564446,-0.228085298,1.678489237,0.227433059
TCGA-2G-AAFV-01,-0.222638707,-0.182644011,0.207646932,0.30098406,0.025837068
TCGA-2G-AAFY-01,0.321730494,0.275967143,-0.228085298,-0.223697732,0.036478652
TCGA-2G-AAFZ-01,1.185709459,0.832438983,0.861245277,-0.426516239,0.61321937
TCGA-2G-AAG0-01,-0.30983713,-0.292455637,-0.663817528,-0.641020731,-0.476782756
TCGA-2G-AAG3-01,2.370622604,1.464625837,0.861245277,1.024525165,1.430254721
TCGA-2G-AAG5-01,6.291122055,5.041617233,1.950575852,6.254080286,4.884348857
TCGA-2G-AAG6-01,4.40946567,3.597922474,1.296977507,5.140888356,3.611313502
TCGA-2G-AAG7-01,0.356381742,0.081313659,-0.228085298,0.049597032,0.064801784
TCGA-2G-AAG8-01,-0.408313724,-0.359145995,-0.663817528,-0.385772539,-0.454262447
TCGA-2G-AAG9-01,-0.486635798,-0.48788743,-0.881683643,-0.675613521,-0.632955098
TCGA-2G-AAGA-01,-0.465195063,-0.440469146,-0.881683643,0.016510497,-0.442709339
TCGA-2G-AAGC-01,0.60467072,0.273146887,-0.010219183,-0.018869886,0.212182135
TCGA-2G-AAGE-01,0.355207217,0.116600209,-0.445951413,0.11087219,0.03418205
TCGA-2G-AAGF-01,0.74256489,0.581401797,-0.010219183,1.09696326,0.602677691
TCGA-2G-AAGG-01,0.750940337,0.511748487,-0.663817528,0.323887586,0.230689721
TCGA-2G-AAGI-01,3.341009419,2.515172564,1.296977507,2.729823448,2.470745734
TCGA-2G-AAGI-05,-0.461315188,-0.455951267,-0.881683643,-0.675613521,-0.618640905
TCGA-2G-AAGJ-01,-0.328763805,-0.317322069,-0.663817528,-0.675613521,-0.496379231
TCGA-2G-AAGK-01,-0.460300705,-0.463542108,-0.663817528,-0.675613521,-0.565818466
TCGA-2G-AAGM-01,0.48351358,0.405618275,0.207646932,-0.111773202,0.246251396
TCGA-2G-AAGN-01,-0.343295921,-0.340778776,-0.663817528,-0.675613521,-0.505876437
TCGA-2G-AAGO-01,-0.395824663,-0.410339123,-0.881683643,-0.675613521,-0.590865237
TCGA-2G-AAGP-01,2.182605154,1.414394787,0.643379162,2.183688401,1.606016876
TCGA-2G-AAGS-01,0.594458573,0.444350659,0.207646932,0.484382884,0.432709762
TCGA-2G-AAGT-01,-0.353639767,-0.296818513,-0.228085298,-0.675613521,-0.388539275
TCGA-2G-AAGV-01,3.162833367,4.082435031,1.079111392,5.648910093,3.493322471
TCGA-2G-AAGW-01,-0.537740099,-0.484173904,-0.881683643,-0.675613521,-0.644802792
TCGA-2G-AAGX-01,6.896299729,6.936111846,3.257772542,5.575524574,5.666427173
TCGA-2G-AAGY-01,2.665968404,1.713614929,1.079111392,3.093842592,2.138134329
TCGA-2G-AAGY-05,-0.516693379,-0.53672866,-0.663817528,-0.675613521,-0.598213272
TCGA-2G-AAGZ-01,-0.457116496,-0.249282034,-0.445951413,2.381679738,0.307332449
TCGA-2G-AAH0-01,-0.457935029,-0.468228441,-0.881683643,-0.438286249,-0.561533341
TCGA-2G-AAH2-01,3.435917648,2.561859265,1.732709737,3.089119912,2.70490164
TCGA-2G-AAH3-01,-0.391769343,-0.425620217,-0.663817528,-0.527359902,-0.502141748
TCGA-2G-AAH4-01,0.60155167,0.504160511,0.643379162,1.855037628,0.901032243
TCGA-2G-AAH8-01,-0.557236046,-0.570485139,-0.881683643,-0.675613521,-0.671254587
TCGA-2G-AAHA-01,-0.48174787,-0.479415579,-0.663817528,-0.675613521,-0.575148625
TCGA-2G-AAHC-01,-0.480472249,-0.418770397,-0.663817528,-0.603817095,-0.541719317
TCGA-2G-AAHG-01,-0.490043003,-0.503214669,-0.663817528,-0.675613521,-0.58317218
TCGA-2G-AAHL-01,-0.509464908,-0.495344205,-0.881683643,-0.675613521,-0.640526569
TCGA-2G-AAHN-01,-0.435390923,-0.374396384,-0.663817528,-0.326088456,-0.449923323
TCGA-2G-AAHP-01,-0.532913549,-0.527036329,-0.881683643,-0.675613521,-0.654311761
TCGA-2G-AAHP-05,-0.460108492,-0.448425109,-0.881683643,-0.675613521,-0.616457692
TCGA-2G-AAHT-01,-0.496719248,-0.467713224,-0.663817528,-0.675613521,-0.57596588
TCGA-2G-AAKD-01,-0.311091249,-0.322638651,-0.881683643,-0.675613521,-0.547756766
TCGA-2G-AAKG-01,-0.211211312,-0.258604048,-0.445951413,-0.162626462,-0.269598309
TCGA-2G-AAKG-05,-0.558618622,-0.489209508,-0.881683643,-0.675613521,-0.651281324
TCGA-2G-AAKH-01,-0.379581003,-0.316048839,-0.663817528,-0.670027344,-0.507368678
TCGA-2G-AAKL-01,-0.392722358,-0.384118468,-0.881683643,-0.675613521,-0.583534498
TCGA-2G-AAKM-01,0.861093746,0.461243705,-0.010219183,1.480280662,0.698099732
TCGA-2G-AAKO-01,-0.497354451,-0.50753002,-0.881683643,-0.675613521,-0.640545409
TCGA-2G-AAKO-05,-0.421964226,-0.329444252,-0.663817528,0.406762884,-0.252115781
TCGA-2G-AAL5-01,0.958236553,0.708268447,1.079111392,0.950219732,0.923959031
TCGA-2G-AAL7-01,-0.481775546,-0.477513356,-0.881683643,-0.675613521,-0.629146517
TCGA-2G-AALF-01,-0.438652445,-0.414388317,-0.663817528,-0.675613521,-0.548117953
TCGA-2G-AALG-01,0.823203229,1.004736367,0.207646932,3.337482433,1.34326724
TCGA-2G-AALN-01,0.242013075,0.170472749,-0.010219183,0.949611837,0.33796962
TCGA-2G-AALO-01,3.416856753,2.528762669,0.861245277,1.811225449,2.154522537
TCGA-2G-AALP-01,-0.413324077,-0.346075937,-0.663817528,-0.675613521,-0.524707766
TCGA-2G-AALQ-01,0.580057307,0.385261341,-0.228085298,1.03440242,0.442908942
TCGA-2G-AALR-01,-0.00964474,-0.009339152,0.207646932,-0.367300126,-0.044659272
TCGA-2G-AALS-01,0.4053246,0.374866033,-0.445951413,1.651809645,0.496512216
TCGA-2G-AALT-01,3.863135287,3.186800895,1.950575852,5.751183772,3.687923951
TCGA-2G-AALW-01,1.874999163,1.470164423,0.861245277,2.535422132,1.685457749
TCGA-2G-AALX-01,6.651335616,4.683917147,3.257772542,2.914170588,4.376798974
TCGA-2G-AALY-01,2.145856976,1.302510113,0.643379162,1.813910846,1.476414274
TCGA-2G-AALZ-01,6.92689288,7.604375122,3.257772542,6.100479839,5.972380096
TCGA-2G-AAM2-01,-0.479485367,-0.490707171,-0.663817528,-0.675613521,-0.577405897
TCGA-2G-AAM3-01,2.952162694,2.834341034,1.079111392,3.931953865,2.699392246
TCGA-2G-AAM4-01,-0.373375695,-0.385946669,-0.881683643,-0.328949518,-0.492488881
TCGA-2H-A9GF-01,0.146270911,-0.013898345,0.207646932,0.102212162,0.110557915
TCGA-2H-A9GG-01,-0.214304584,-0.313602644,-0.228085298,-0.317361005,-0.268338383
TCGA-2H-A9GH-01,-0.096586871,-0.190244974,-0.445951413,-0.103848969,-0.209158057
TCGA-2H-A9GI-01,-0.458953728,-0.492151212,-1.317415873,-0.675613521,-0.736033584
TCGA-2H-A9GJ-01,-0.505058735,-0.506975546,-0.663817528,-0.675613521,-0.587866333
TCGA-2H-A9GK-01,-0.120052333,-0.171481475,-0.445951413,-0.675613521,-0.353274685
TCGA-2H-A9GL-01,0.121349807,-0.124713083,-0.010219183,-0.648769076,-0.165587884
TCGA-2H-A9GM-01,-0.102696898,-0.217245756,-0.663817528,-0.675613521,-0.414843426
TCGA-2H-A9GN-01,0.434584061,0.120884502,0.207646932,-0.26160043,0.125378766
TCGA-2H-A9GO-01,-0.429796668,-0.468985086,-0.881683643,-0.675613521,-0.614019729
TCGA-2H-A9GQ-01,-0.00307269,-0.105194688,1.296977507,2.18108082,0.842447737
TCGA-2H-A9GR-01,-0.120706457,-0.204970642,-0.445951413,0.972763013,0.050283625
TCGA-2J-AAB1-01,0.129071182,0.071532877,-0.228085298,0.536087601,0.12715159
TCGA-2J-AAB4-01,0.09811311,-0.016823854,-0.010219183,-0.096795752,-0.00643142
TCGA-2J-AAB6-01,1.156059622,0.777633387,0.861245277,0.673793376,0.867182915
TCGA-2J-AAB8-01,2.368552532,1.908381319,1.296977507,1.654099154,1.807002628
TCGA-2J-AAB9-01,0.465412543,0.45183561,-0.445951413,0.959829248,0.357781497
TCGA-2J-AABA-01,1.500393564,1.187184237,0.643379162,3.755787802,1.771686191
